Family,Name,SMILES,Set,T (K),Exp. Viscosity (Pa.s),Pred. Viscosity (Pa.s),A,F,G,X1,X9,X10,X11,X13,X18,X20,Y1,Y2,Y5,Y14,Y15,Y17,Y23
Naphtenes,cyclooctene,C1CCCC=CCC1,Prediction,313.2,,0.00105,110.2,1637.6,-16.8,8,0.72268908,0,0,0.20746695,0.101829,10.806052,14,0,0,0,0,0,0
Naphtenes,cyclopentane,C1CCCC1,Prediction,253.2,,0.0009,70.1,1151.8,-15.7,5,0.68325792,0,0,-0.20267828,0.055299,6.87894,10,0,0,0,0,0,0
Naphtenes,cyclopentane,C1CCCC1,Training,273.1,0.00056,0.0007,70.1,1151.8,-15.7,5,0.68325792,0,0,-0.20267828,0.055299,6.87894,10,0,0,0,0,0,0
Naphtenes,cyclopentane,C1CCCC1,Prediction,288.2,,0.00058,70.1,1151.8,-15.7,5,0.68325792,0,0,-0.20267828,0.055299,6.87894,10,0,0,0,0,0,0
Naphtenes,cyclopentane,C1CCCC1,Training,293.1,0.00044,0.00055,70.1,1151.8,-15.7,5,0.68325792,0,0,-0.20267828,0.055299,6.87894,10,0,0,0,0,0,0
Naphtenes,cyclopentane,C1CCCC1,Training,313.1,0.00036,0.00044,70.1,1151.8,-15.7,5,0.68325792,0,0,-0.20267828,0.055299,6.87894,10,0,0,0,0,0,0
Naphtenes,cyclopentene,C1CC=CC1,Prediction,253.2,,0.00069,68.1,1098.2,-15.7,5,0.61575758,0,0,-0.13916456,0.144557,10.185394,8,0,0,0,0,0,0
Naphtenes,cyclopentene,C1CC=CC1,Validation,286.6,0.00043,0.00046,68.1,1098.2,-15.7,5,0.61575758,0,0,-0.13916456,0.144557,10.185394,8,0,0,0,0,0,0
Naphtenes,cyclopentene,C1CC=CC1,Training,288.1,0.00036,0.00046,68.1,1098.2,-15.7,5,0.61575758,0,0,-0.13916456,0.144557,10.185394,8,0,0,0,0,0,0
Naphtenes,cyclopentene,C1CC=CC1,Training,303.1,0.00031,0.00039,68.1,1098.2,-15.7,5,0.61575758,0,0,-0.13916456,0.144557,10.185394,8,0,0,0,0,0,0
Naphtenes,cyclopentene,C1CC=CC1,Prediction,313.2,,0.00036,68.1,1098.2,-15.7,5,0.61575758,0,0,-0.13916456,0.144557,10.185394,8,0,0,0,0,0,0
Naphtenes,cyclopropane,C1CC1,Prediction,253.2,,0.00076,42.1,766.4,-14.1,3,0.81090909,0,0,-1.55954231,0.191713,6.281991,6,0,0,0,0,0,0
Naphtenes,cyclopropane,C1CC1,Prediction,288.2,,0.00045,42.1,766.4,-14.1,3,0.81090909,0,0,-1.55954231,0.191713,6.281991,6,0,0,0,0,0,0
Naphtenes,cyclopropane,C1CC1,Prediction,313.2,,0.00035,42.1,766.4,-14.1,3,0.81090909,0,0,-1.55954231,0.191713,6.281991,6,0,0,0,0,0,0
Naphtenes,ethylcyclohexane,CCC1CCCCC1,Training,273.1,0.00114,0.00115,112.2,1319.9,-16.3,8,0.70473251,0,2.315463,0.15120398,0.042041,8.820336,16,1,0,0,0,0,0
Naphtenes,ethylcyclohexane,CCC1CCCCC1,Prediction,288.2,,0.0009,112.2,1319.9,-16.3,8,0.70473251,0,2.315463,0.15120398,0.042041,8.820336,16,1,0,0,0,0,0
Naphtenes,ethylcyclohexane,CCC1CCCCC1,Validation,293.1,0.00084,0.00084,112.2,1319.9,-16.3,8,0.70473251,0,2.315463,0.15120398,0.042041,8.820336,16,1,0,0,0,0,0
Naphtenes,ethylcyclohexane,CCC1CCCCC1,Training,313.1,0.00065,0.00064,112.2,1319.9,-16.3,8,0.70473251,0,2.315463,0.15120398,0.042041,8.820336,16,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,253.1,0.00096,0.00104,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,263.1,0.00083,0.00088,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Test,273.1,0.00073,0.00076,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,283.1,0.00064,0.00066,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Prediction,288.2,,0.00062,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,293.1,0.00057,0.00059,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,298.1,0.00054,0.00055,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Validation,303.1,0.00051,0.00052,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,313.1,0.00046,0.00047,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,323.1,0.00041,0.00042,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,333.1,0.00038,0.00038,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,343.1,0.00034,0.00035,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Test,353.1,0.00032,0.00032,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,363.1,0.00029,0.0003,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylcyclopentane,CCC1CCCC1,Training,373.1,0.00027,0.00027,98.2,1182.8,-16,7,0.69570136,0,2.301574,-0.15571444,0.050928,8.253361,14,1,0,0,0,0,0
Naphtenes,ethylnorbornene,CCC1CC2C=CC1C2,Prediction,313.2,,0.00074,122.2,1554.5,-17,10,0.64393939,0,2.318657,-0.42525529,0.086113,11.740136,14,1,0,0,0,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Prediction,253.2,,0.00589,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Validation,273.1,0.00224,0.00274,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Prediction,288.2,,0.00178,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Test,293.1,0.00149,0.00158,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Prediction,313.2,,0.00107,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Training,323.1,0.00092,0.00092,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Training,353.1,0.00066,0.00068,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indane,c1ccc2CCCc2c1,Validation,373.1,0.00054,0.0006,118.2,1362.7,-15.8,10,0.64432432,0,0,-5.39525372,0.216509,14.349041,10,0,0,4,2,0,0
Naphtenes,indene,c1ccc2CC=Cc2c1,Prediction,253.2,,0.00539,116.2,1512.4,-16.2,10,0.67669173,0,0,-4.44074568,0.309804,16.789177,8,0,0,4,2,0,0
Naphtenes,indene,c1ccc2CC=Cc2c1,Prediction,288.2,,0.00194,116.2,1512.4,-16.2,10,0.67669173,0,0,-4.44074568,0.309804,16.789177,8,0,0,4,2,0,0
Naphtenes,indene,c1ccc2CC=Cc2c1,Training,293.1,0.00182,0.00174,116.2,1512.4,-16.2,10,0.67669173,0,0,-4.44074568,0.309804,16.789177,8,0,0,4,2,0,0
Naphtenes,indene,c1ccc2CC=Cc2c1,Validation,303.1,0.00151,0.00143,116.2,1512.4,-16.2,10,0.67669173,0,0,-4.44074568,0.309804,16.789177,8,0,0,4,2,0,0
Naphtenes,indene,c1ccc2CC=Cc2c1,Prediction,313.2,,0.0012,116.2,1512.4,-16.2,10,0.67669173,0,0,-4.44074568,0.309804,16.789177,8,0,0,4,2,0,0
Naphtenes,iso-butylcyclohexane,CC(C)CC1CCCCC1,Prediction,288.2,,0.00075,140.3,1414.1,-17,10,0.67926267,0,4.683742,0.21844433,0.053829,10.254612,20,2,0,0,0,0,0
Naphtenes,iso-butylcyclohexane,CC(C)CC1CCCCC1,Prediction,313.2,,0.00055,140.3,1414.1,-17,10,0.67926267,0,4.683742,0.21844433,0.053829,10.254612,20,2,0,0,0,0,0
Naphtenes,isopropylcyclohexane,CC(C)C1CCCCC1,Prediction,253.2,,0.00107,126.2,1550.6,-17.5,9,0.73076923,0,4.714259,0.22891312,0.051739,9.359239,18,2,0,0,0,0,0
Naphtenes,isopropylcyclohexane,CC(C)C1CCCCC1,Prediction,288.2,,0.00058,126.2,1550.6,-17.5,9,0.73076923,0,4.714259,0.22891312,0.051739,9.359239,18,2,0,0,0,0,0
Naphtenes,isopropylcyclohexane,CC(C)C1CCCCC1,Prediction,313.2,,0.00043,126.2,1550.6,-17.5,9,0.73076923,0,4.714259,0.22891312,0.051739,9.359239,18,2,0,0,0,0,0
Naphtenes,isopropylcyclopentane,CC(C)C1CCCC1,Prediction,253.2,,0.00111,112.2,1272.6,-16.4,8,0.7239819,0,4.686481,-0.08327146,0.065243,8.95741,16,2,0,0,0,0,0
Naphtenes,isopropylcyclopentane,CC(C)C1CCCC1,Training,273.1,0.00092,0.00078,112.2,1272.6,-16.4,8,0.7239819,0,4.686481,-0.08327146,0.065243,8.95741,16,2,0,0,0,0,0
Naphtenes,isopropylcyclopentane,CC(C)C1CCCC1,Prediction,288.2,,0.00063,112.2,1272.6,-16.4,8,0.7239819,0,4.686481,-0.08327146,0.065243,8.95741,16,2,0,0,0,0,0
Naphtenes,isopropylcyclopentane,CC(C)C1CCCC1,Training,293.1,0.00071,0.00059,112.2,1272.6,-16.4,8,0.7239819,0,4.686481,-0.08327146,0.065243,8.95741,16,2,0,0,0,0,0
Naphtenes,isopropylcyclopentane,CC(C)C1CCCC1,Validation,313.1,0.00056,0.00047,112.2,1272.6,-16.4,8,0.7239819,0,4.686481,-0.08327146,0.065243,8.95741,16,2,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Prediction,253.2,,0.00122,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Training,273.1,0.00099,0.00088,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Prediction,288.2,,0.00071,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Training,293.1,0.00073,0.00066,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Validation,298.1,0.00068,0.00062,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclohexane,CC1CCCCC1,Validation,313.1,0.00056,0.00052,98.2,1249.5,-16.1,7,0.72331155,0,2.360278,0.11962197,0.044957,8.119322,14,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Test,248.1,0.00093,0.00085,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,253.1,0.00086,0.00078,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Test,263.1,0.00074,0.00068,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,273.1,0.00065,0.0006,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,283.1,0.00057,0.00053,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,288.1,0.00053,0.0005,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Validation,293.1,0.00051,0.00047,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Validation,298.1,0.00048,0.00045,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Validation,303.1,0.00045,0.00043,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,313.1,0.0004,0.00039,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,323.1,0.00036,0.00035,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,333.1,0.00033,0.00032,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,343.1,0.0003,0.00029,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylcyclopentane,CC1CCCC1,Training,353.1,0.00027,0.00027,84.2,1142.5,-16,6,0.66855204,0,2.340278,-0.18051185,0.061484,7.679893,12,1,0,0,0,0,0
Naphtenes,methylnorbornene,CC1=CC2CCC1C2,Prediction,313.2,,0.0006,108.2,1460.5,-16.8,9,0.65932048,0,2.281574,-0.59150656,0.093127,10.047872,12,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Validation,253.1,0.00293,0.00309,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,263.1,0.00234,0.00241,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,273.1,0.0019,0.00193,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,283.1,0.00157,0.00159,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Prediction,288.2,,0.00145,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,293.1,0.00131,0.00133,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Test,298.1,0.0012,0.00122,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,303.1,0.00111,0.00113,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,313.1,0.00095,0.00097,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,323.1,0.00083,0.00085,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Test,333.1,0.00073,0.00075,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,343.1,0.00066,0.00067,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,353.1,0.0006,0.0006,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,363.1,0.00055,0.00055,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,373.1,0.00051,0.0005,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclohexane,CCCCC1CCCCC1,Training,383.1,0.00047,0.00046,140.3,1430.7,-16.4,10,0.69032922,0,2.294471,0.17936584,0.040897,10.518231,20,1,0,0,0,0,0
Naphtenes,n-butylcyclopentane,CCCCC1CCCC1,Prediction,288.2,,0.00104,126.2,1353.7,-16.4,9,0.70145903,0,2.286658,-0.12991376,0.05283,10.139808,18,1,0,0,0,0,0
Naphtenes,n-butylcyclopentane,CCCCC1CCCC1,Prediction,313.2,,0.00072,126.2,1353.7,-16.4,9,0.70145903,0,2.286658,-0.12991376,0.05283,10.139808,18,1,0,0,0,0,0
Naphtenes,n-propylcyclohexane,CCCC1CCCCC1,Training,273.1,0.00141,0.00152,126.2,1388.3,-16.4,9,0.70512821,0,2.300204,0.16663586,0.04112,9.648577,18,1,0,0,0,0,0
Naphtenes,n-propylcyclohexane,CCCC1CCCCC1,Prediction,288.2,,0.00116,126.2,1388.3,-16.4,9,0.70512821,0,2.300204,0.16663586,0.04112,9.648577,18,1,0,0,0,0,0
Naphtenes,n-propylcyclohexane,CCCC1CCCCC1,Test,293.1,0.00101,0.00107,126.2,1388.3,-16.4,9,0.70512821,0,2.300204,0.16663586,0.04112,9.648577,18,1,0,0,0,0,0
Naphtenes,n-propylcyclohexane,CCCC1CCCCC1,Training,313.1,0.00076,0.0008,126.2,1388.3,-16.4,9,0.70512821,0,2.300204,0.16663586,0.04112,9.648577,18,1,0,0,0,0,0
Naphtenes,n-propylcyclopentane,CCCC1CCCC1,Prediction,253.2,,0.00148,112.2,1304,-16.3,8,0.68518519,0,2.29,-0.14293734,0.055921,9.233201,16,1,0,0,0,0,0
Naphtenes,n-propylcyclopentane,CCCC1CCCC1,Prediction,288.2,,0.00082,112.2,1304,-16.3,8,0.68518519,0,2.29,-0.14293734,0.055921,9.233201,16,1,0,0,0,0,0
Naphtenes,n-propylcyclopentane,CCCC1CCCC1,Prediction,313.2,,0.00059,112.2,1304,-16.3,8,0.68518519,0,2.29,-0.14293734,0.055921,9.233201,16,1,0,0,0,0,0
Naphtenes,pentylcyclohexane,CCCCCC1CCCCC1,Prediction,313.2,,0.00118,154.3,1470.5,-16.4,11,0.69238683,0,2.29253,0.19179057,0.036577,11.374616,22,1,0,0,0,0,0
Naphtenes,phenanthrene,c1ccc2c(c1)ccc1ccccc21,Training,403.1,0.0013,0.00127,178.2,1991.2,-16.8,16,0.75555556,0,0,-6.7459795,0.399454,21.458949,10,0,0,10,4,0,0
Naphtenes,phenanthrene,c1ccc2c(c1)ccc1ccccc21,Training,453.1,0.00077,0.00074,178.2,1991.2,-16.8,16,0.75555556,0,0,-6.7459795,0.399454,21.458949,10,0,0,10,4,0,0
Naphtenes,phenanthrene,c1ccc2c(c1)ccc1ccccc21,Training,513.2,0.00049,0.00046,178.2,1991.2,-16.8,16,0.75555556,0,0,-6.7459795,0.399454,21.458949,10,0,0,10,4,0,0
Naphtenes,phenanthrene,c1ccc2c(c1)ccc1ccccc21,Validation,573.2,0.00034,0.00031,178.2,1991.2,-16.8,16,0.75555556,0,0,-6.7459795,0.399454,21.458949,10,0,0,10,4,0,0
Naphtenes,propenyl cyclohexene,C=CCC1=CCCCC1,Prediction,288.2,,0.00233,122.2,1754.3,-16.9,9,0.68458418,0,0,-0.41124185,0.149087,15.355062,14,0,1,0,0,0,0
Naphtenes,propenyl cyclohexene,C=CCC1=CCCCC1,Prediction,313.2,,0.00152,122.2,1754.3,-16.9,9,0.68458418,0,0,-0.41124185,0.149087,15.355062,14,0,1,0,0,0,0
Naphtenes,sec-butylcyclohexane,CCC(C)C1CCCCC1,Prediction,288.2,,0.0008,140.3,1668.5,-17.7,10,0.71933472,0,4.731408,0.28145417,0.048902,10.008629,20,2,0,0,0,0,0
Naphtenes,sec-butylcyclohexane,CCC(C)C1CCCCC1,Prediction,313.2,,0.00057,140.3,1668.5,-17.7,10,0.71933472,0,4.731408,0.28145417,0.048902,10.008629,20,2,0,0,0,0,0
Naphtenes,tert-butylcyclohexane,CC(C)(C)C1CCCCC1,Prediction,288.2,,0.00678,140.3,2079.2,-17.1,10,0.70777989,0,7.133889,0.27197067,0.059683,9.725192,20,3,0,0,0,0,0
Naphtenes,tert-butylcyclohexane,CC(C)(C)C1CCCCC1,Prediction,313.2,,0.00366,140.3,2079.2,-17.1,10,0.70777989,0,7.133889,0.27197067,0.059683,9.725192,20,3,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclohexane",C[C@@H]1CCCC[C@H]1C,Training,273.1,0.00111,0.00094,112.2,1456.4,-16.9,8,0.65789474,0,4.757593,0.17199076,0.05159,8.604224,16,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclohexane",C[C@@H]1CCCC[C@H]1C,Prediction,288.2,,0.00075,112.2,1456.4,-16.9,8,0.65789474,0,4.757593,0.17199076,0.05159,8.604224,16,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclohexane",C[C@@H]1CCCC[C@H]1C,Training,293.1,0.00082,0.0007,112.2,1456.4,-16.9,8,0.65789474,0,4.757593,0.17199076,0.05159,8.604224,16,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclohexane",C[C@@H]1CCCC[C@H]1C,Test,313.1,0.00063,0.00054,112.2,1456.4,-16.9,8,0.65789474,0,4.757593,0.17199076,0.05159,8.604224,16,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclopentane",C[C@@H]1CCC[C@H]1C,Prediction,253.2,,0.00083,98.2,1268.1,-16.5,7,0.665717,0,4.717593,-0.12964242,0.065309,8.301177,14,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclopentane",C[C@@H]1CCC[C@H]1C,Prediction,288.2,,0.0005,98.2,1268.1,-16.5,7,0.665717,0,4.717593,-0.12964242,0.065309,8.301177,14,2,0,0,0,0,0
Naphtenes,"trans-1,2-dimethylcyclopentane",C[C@@H]1CCC[C@H]1C,Prediction,313.2,,0.00038,98.2,1268.1,-16.5,7,0.665717,0,4.717593,-0.12964242,0.065309,8.301177,14,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclohexane",C[C@@H]1CCC[C@@H](C)C1,Training,273.1,0.00083,0.00088,112.2,1383.2,-16.7,8,0.67105263,0,4.741389,0.15481221,0.053314,8.730819,16,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclohexane",C[C@@H]1CCC[C@@H](C)C1,Training,288.1,0.00066,0.0007,112.2,1383.2,-16.7,8,0.67105263,0,4.741389,0.15481221,0.053314,8.730819,16,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclohexane",C[C@@H]1CCC[C@@H](C)C1,Validation,293.1,0.00063,0.00066,112.2,1383.2,-16.7,8,0.67105263,0,4.741389,0.15481221,0.053314,8.730819,16,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclohexane",C[C@@H]1CCC[C@@H](C)C1,Training,303.1,0.00056,0.00058,112.2,1383.2,-16.7,8,0.67105263,0,4.741389,0.15481221,0.053314,8.730819,16,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclohexane",C[C@@H]1CCC[C@@H](C)C1,Training,313.1,0.0005,0.00051,112.2,1383.2,-16.7,8,0.67105263,0,4.741389,0.15481221,0.053314,8.730819,16,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclopentane",C[C@@H]1CC[C@@H](C)C1,Prediction,253.2,,0.00074,98.2,1104.4,-16.1,7,0.71759259,0,4.701389,-0.10802363,0.054552,8.372243,14,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclopentane",C[C@@H]1CC[C@@H](C)C1,Prediction,288.2,,0.00046,98.2,1104.4,-16.1,7,0.71759259,0,4.701389,-0.10802363,0.054552,8.372243,14,2,0,0,0,0,0
Naphtenes,"trans-1,3-dimethylcyclopentane",C[C@@H]1CC[C@@H](C)C1,Prediction,313.2,,0.00035,98.2,1104.4,-16.1,7,0.71759259,0,4.701389,-0.10802363,0.054552,8.372243,14,2,0,0,0,0,0
Naphtenes,"trans-1,4-diethylcyclohexane",CCC1CCC(CC)CC1,Prediction,288.2,,0.00112,140.3,1502.8,-16.8,10,0.69547325,0,4.660594,0.20868553,0.048909,10.270459,20,2,0,0,0,0,0
Naphtenes,"trans-1,4-diethylcyclohexane",CCC1CCC(CC)CC1,Prediction,313.2,,0.00078,140.3,1502.8,-16.8,10,0.69547325,0,4.660594,0.20868553,0.048909,10.270459,20,2,0,0,0,0,0
Naphtenes,"trans-1,4-dimethylcyclohexane",C[C@@H]1CC[C@@H](C)CC1,Training,273.1,0.00095,0.00082,112.2,1297.4,-16.5,8,0.71459695,0,4.733889,0.14819547,0.053125,8.86492,16,2,0,0,0,0,0
